id,Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay,filght_time
18964,OO,7045,DTW,ORD,4,405,71,0,6:45
18965,UA,8,SNA,SFO,4,405,101,0,6:45
18966,US,1583,PHL,CLT,4,405,115,1,6:45
18967,US,1848,MSP,PHL,4,405,160,0,6:45
18968,US,610,SNA,PHX,4,405,89,0,6:45
18969,WN,1175,SNA,OAK,4,405,105,1,6:45
18970,WN,1268,BOS,BWI,4,405,110,0,6:45
18971,WN,1310,BWI,PVD,4,405,70,0,6:45
18972,WN,153,LAS,DEN,4,405,115,0,6:45
18973,WN,162,IND,LAS,4,405,250,0,6:45
18974,WN,1766,PHX,SLC,4,405,100,0,6:45
18975,WN,2038,ELP,DAL,4,405,95,0,6:45
18976,WN,208,SNA,PHX,4,405,95,0,6:45
18977,WN,2356,DAL,ABQ,4,405,110,1,6:45
18978,WN,3403,HOU,ABQ,4,405,135,0,6:45
18979,WN,346,SLC,PHX,4,405,105,1,6:45
18980,WN,356,DEN,HOU,4,405,145,0,6:45
18981,WN,410,MDW,PHX,4,405,245,1,6:45
18982,WN,533,HOU,LAS,4,405,205,0,6:45
18983,WN,650,ABQ,MDW,4,405,165,1,6:45
18984,WN,798,LAS,SMF,4,405,90,0,6:45
18985,XE,2141,ROC,CLE,4,405,79,0,6:45
18986,XE,2337,GSP,EWR,4,405,107,0,6:45
18987,XE,5899,CLE,ORD,4,405,87,0,6:45
18988,YV,2648,PHX,LAS,4,405,68,0,6:45
18989,YV,2703,SDF,CLT,4,405,86,0,6:45
18990,YV,2727,PSP,PHX,4,405,66,0,6:45
18991,YV,2821,LGB,PHX,4,405,87,1,6:45
18992,YV,2833,TUS,PHX,4,405,47,1,6:45
18993,US,511,SNA,PHX,4,406,88,0,6:46
18994,XE,2252,RIC,CLE,4,406,84,0,6:46
18995,FL,996,BOS,MKE,4,408,162,0,6:48
18996,OO,6331,COS,SFO,4,408,184,0,6:48
18997,OO,6764,LNK,DEN,4,408,97,0,6:48
18998,OO,6843,CWA,ORD,4,408,68,0,6:48
18999,OO,6908,ABQ,SFO,4,408,167,0,6:48
19000,9E,4020,GSP,CVG,4,410,92,0,6:50
19001,9E,4327,FNT,MSP,4,410,105,1,6:50
19002,9E,4389,DLH,MSP,4,410,60,0,6:50
19003,AA,1154,PSP,DFW,4,410,170,0,6:50
19004,AA,1184,PHX,ORD,4,410,200,0,6:50
19005,AA,1397,ORD,RSW,4,410,165,0,6:50
19006,AA,1888,DFW,JAX,4,410,125,0,6:50
19007,AA,2412,LAX,DFW,4,410,185,0,6:50
19008,AA,374,TUS,ORD,4,410,205,0,6:50
19009,AA,538,BUR,DFW,4,410,185,0,6:50
19010,AA,543,PBI,ORD,4,410,195,0,6:50
19011,AA,634,RSW,ORD,4,410,190,0,6:50
19012,CO,1019,TPA,EWR,4,410,155,0,6:50
19013,CO,1701,EWR,FLL,4,410,178,0,6:50
19014,CO,378,SAT,IAH,4,410,61,0,6:50
19015,CO,580,LAS,CLE,4,410,230,0,6:50
19016,DL,1865,DAY,ATL,4,410,110,0,6:50
19017,DL,1922,MKE,DTW,4,410,75,0,6:50
19018,DL,2166,MKE,ATL,4,410,134,0,6:50
19019,DL,2490,PDX,MSP,4,410,196,0,6:50
19020,DL,2921,IND,MSP,4,410,115,0,6:50
19021,EV,5431,MSN,ATL,4,410,137,0,6:50
19022,MQ,3268,ACT,DFW,4,410,45,0,6:50
19023,MQ,3931,OMA,ORD,4,410,100,1,6:50
19024,MQ,4031,MHK,ORD,4,410,115,1,6:50
19025,MQ,4240,SPI,ORD,4,410,65,0,6:50
19026,MQ,4250,AVP,ORD,4,410,135,1,6:50
19027,OH,6303,DCA,STL,4,410,142,1,6:50
19028,OO,4474,MOT,MSP,4,410,82,0,6:50
19029,OO,4488,LSE,MSP,4,410,60,0,6:50
19030,OO,4687,IDA,SLC,4,410,56,1,6:50
19031,OO,4716,LGB,SLC,4,410,110,0,6:50
19032,OO,4800,SLC,LAX,4,410,115,1,6:50
19033,OO,7780,SUN,SLC,4,410,64,0,6:50
19034,US,62,DEN,CLT,4,410,189,0,6:50
19035,US,632,BUR,PHX,4,410,87,0,6:50
19036,WN,1021,MDW,BNA,4,410,85,0,6:50
19037,WN,1087,CMH,BNA,4,410,80,1,6:50
19038,WN,1132,AUS,PHX,4,410,160,0,6:50
19039,WN,1140,TPA,HOU,4,410,145,1,6:50
19040,WN,1163,SFO,SNA,4,410,85,1,6:50
19041,WN,1218,ABQ,LAS,4,410,100,1,6:50
19042,WN,1246,PHX,STL,4,410,175,1,6:50
19043,WN,1253,JAX,TPA,4,410,55,0,6:50
19044,WN,1279,PHX,BWI,4,410,255,0,6:50
19045,WN,1316,HOU,MSY,4,410,65,0,6:50
19046,WN,1422,SAN,SFO,4,410,100,0,6:50
19047,WN,1546,DEN,SAN,4,410,150,0,6:50
19048,WN,2349,ALB,MDW,4,410,145,0,6:50
19049,WN,2449,JAN,HOU,4,410,85,0,6:50
19050,WN,2654,RDU,BWI,4,410,60,0,6:50
19051,WN,2810,LAS,BUR,4,410,65,0,6:50
19052,WN,3763,OAK,SLC,4,410,105,0,6:50
19053,WN,468,GEG,BOI,4,410,65,1,6:50
19054,WN,524,DAL,MCI,4,410,85,1,6:50
19055,WN,661,PHX,DEN,4,410,110,0,6:50
19056,WN,891,MHT,MCO,4,410,200,0,6:50
19057,XE,2309,ATL,IAH,4,410,129,0,6:50
19058,XE,3051,JAX,IAH,4,410,146,0,6:50
19059,XE,3130,DCA,EWR,4,410,63,1,6:50
19060,YV,7258,SYR,ORD,4,410,140,0,6:50
19061,DL,2053,OMA,ATL,4,412,153,0,6:52
19062,OO,6670,SBP,SFO,4,413,65,0,6:53
19063,UA,341,RIC,ORD,4,413,134,0,6:53
19064,OO,7003,SEA,LAX,4,414,156,1,6:54
19065,AA,1241,PIT,DFW,4,415,205,0,6:55
19066,AA,1258,LAX,STL,4,415,215,0,6:55
19067,AA,1273,MEM,DFW,4,415,100,0,6:55
19068,AA,1461,MCO,DFW,4,415,185,0,6:55
19069,AA,1533,ATL,DFW,4,415,150,0,6:55
19070,AA,501,BHM,DFW,4,415,130,0,6:55
19071,AA,505,JFK,SJU,4,415,245,1,6:55
19072,AS,236,PDX,SAN,4,415,145,0,6:55
19073,B6,117,JFK,MSY,4,415,204,0,6:55
19074,B6,133,JFK,RSW,4,415,192,0,6:55
19075,CO,40,LAX,EWR,4,415,317,0,6:55
19076,DL,1702,LAS,ATL,4,415,225,0,6:55
19077,DL,1879,LGA,FLL,4,415,193,0,6:55
19078,DL,1900,MCI,ATL,4,415,134,0,6:55
19079,DL,1965,LIT,MEM,4,415,60,0,6:55
19080,DL,2069,RIC,ATL,4,415,125,0,6:55
19081,DL,2648,TLH,ATL,4,415,72,0,6:55
19082,DL,2685,LGA,MCO,4,415,170,0,6:55
19083,EV,5221,FLL,TLH,4,415,84,0,6:55
19084,EV,5228,AVL,ATL,4,415,69,0,6:55
19085,EV,5414,DCA,BOS,4,415,93,0,6:55
19086,EV,7099,ORD,CVG,4,415,68,0,6:55
19087,MQ,2786,GPT,DFW,4,415,110,0,6:55
19088,OH,6590,IAD,CVG,4,415,110,0,6:55
19089,OO,6427,ORD,BHM,4,415,103,1,6:55
19090,OO,6529,ELP,ORD,4,415,177,0,6:55
19091,UA,237,PIT,SFO,4,415,353,0,6:55
19092,UA,323,PHL,DEN,4,415,271,0,6:55
19093,UA,434,ORD,CMH,4,415,75,0,6:55
19094,UA,835,BOS,ORD,4,415,173,0,6:55
19095,US,195,PHL,PHX,4,415,317,1,6:55
19096,WN,1587,LBB,DAL,4,415,65,0,6:55
19097,WN,1590,ONT,LAS,4,415,60,0,6:55
19098,WN,1944,SAN,OAK,4,415,95,0,6:55
19099,WN,1980,TPA,JAX,4,415,50,0,6:55
19100,WN,3238,CLE,MDW,4,415,85,1,6:55
19101,WN,3773,SLC,LAS,4,415,85,1,6:55
19102,WN,407,FLL,JAX,4,415,70,0,6:55
19103,WN,653,OAK,LAX,4,415,75,0,6:55
19104,WN,694,SMF,SAN,4,415,85,0,6:55
19105,WN,729,PHX,LAS,4,415,65,0,6:55
19106,WN,805,MSY,DAL,4,415,85,0,6:55
19107,WN,951,BWI,MDW,4,415,130,0,6:55
19108,OO,6566,SLC,SFO,4,416,143,0,6:56
19109,UA,528,MSP,ORD,4,416,84,0,6:56
19110,OO,6935,SMF,ACV,4,417,64,1,6:57
19111,UA,602,ORD,DCA,4,418,111,0,6:58
19112,DL,2555,LGA,PBI,4,419,186,0,6:59
19113,DL,2683,DCA,MIA,4,419,159,0,6:59
19114,DL,2839,DCA,ATL,4,419,135,1,6:59
19115,UA,998,MCO,ORD,4,419,178,0,6:59
19116,US,1631,DCA,CLT,4,419,95,0,6:59
19117,YV,2681,CVG,CLT,4,419,86,0,6:59
19118,9E,3697,LAN,DTW,4,420,60,0,7:00
19119,9E,3716,SBN,MSP,4,420,99,0,7:00
19120,9E,3721,MBS,DTW,4,420,59,0,7:00
19121,9E,3891,MDW,DTW,4,420,84,0,7:00
19122,9E,3982,EVV,DTW,4,420,95,1,7:00
19123,9E,4098,RDU,JFK,4,420,135,0,7:00
19124,9E,4301,IND,RDU,4,420,105,1,7:00
19125,9E,4314,DTW,ORF,4,420,114,1,7:00
19126,9E,4328,MSP,IND,4,420,103,0,7:00
19127,9E,4356,GTR,MEM,4,420,55,0,7:00
19128,AA,1088,BNA,LGA,4,420,125,0,7:00
19129,AA,1164,DFW,MSY,4,420,80,0,7:00
19130,AA,1310,DFW,IAD,4,420,160,0,7:00
19131,AA,1352,AUS,DFW,4,420,65,0,7:00
19132,AA,1363,RDU,MIA,4,420,130,1,7:00
19133,AA,1364,LAX,ORD,4,420,250,0,7:00
19134,AA,1590,DFW,EWR,4,420,195,1,7:00
19135,AA,1629,RIC,DFW,4,420,215,0,7:00
19136,AA,1841,SDF,DFW,4,420,150,0,7:00
19137,AA,2303,ORD,DFW,4,420,155,0,7:00
19138,AA,385,BWI,DFW,4,420,215,0,7:00
19139,AA,457,MCO,MIA,4,420,65,1,7:00
19140,AA,555,CMH,DFW,4,420,180,1,7:00
19141,AA,59,JFK,SFO,4,420,405,0,7:00
19142,AA,707,LGA,DFW,4,420,250,0,7:00
19143,AA,716,ORD,MCO,4,420,155,0,7:00
19144,AA,732,RNO,DFW,4,420,200,0,7:00
19145,AA,937,BOS,MIA,4,420,215,0,7:00
19146,AS,181,ANC,FAI,4,420,60,0,7:00
19147,AS,244,SEA,LAX,4,420,155,1,7:00
19148,AS,307,PSP,SFO,4,420,86,0,7:00
19149,AS,30,PDX,BOS,4,420,320,0,7:00
19150,AS,315,SFO,SEA,4,420,124,0,7:00
19151,AS,347,OAK,SEA,4,420,120,0,7:00
19152,AS,371,SMF,SEA,4,420,112,0,7:00
19153,AS,41,ANC,BET,4,420,77,0,7:00
19154,AS,515,SNA,SEA,4,420,173,0,7:00
19155,AS,527,BUR,SEA,4,420,160,0,7:00
19156,AS,603,LAS,SEA,4,420,160,0,7:00
19157,AS,641,PHX,SEA,4,420,188,0,7:00
19158,AS,65,SEA,KTN,4,420,131,0,7:00
19159,AS,660,SEA,DFW,4,420,230,0,7:00
19160,AS,665,DFW,SEA,4,420,267,1,7:00
19161,AS,699,GEG,SEA,4,420,67,0,7:00
19162,B6,1060,AUS,JFK,4,420,205,0,7:00
19163,B6,1203,BUF,RSW,4,420,186,1,7:00
19164,B6,1240,CLT,BOS,4,420,123,0,7:00
19165,B6,1275,BOS,MCO,4,420,194,0,7:00
19166,B6,1281,BOS,RIC,4,420,108,0,7:00
19167,B6,1297,BOS,PIT,4,420,109,0,7:00
19168,B6,204,SFO,LGB,4,420,82,0,7:00
19169,B6,231,SLC,LGB,4,420,117,0,7:00
19170,B6,262,LGB,SMF,4,420,83,1,7:00
19171,B6,418,PBI,BOS,4,420,172,0,7:00
19172,B6,521,EWR,MCO,4,420,170,0,7:00
19173,B6,620,HOU,JFK,4,420,199,1,7:00
19174,B6,661,SYR,MCO,4,420,178,0,7:00
19175,B6,703,JFK,SJU,4,420,227,0,7:00
19176,B6,741,MCO,SJU,4,420,157,1,7:00
19177,B6,920,ORD,BOS,4,420,131,0,7:00
19178,CO,1130,DFW,EWR,4,420,198,0,7:00
19179,CO,1559,DCA,IAH,4,420,209,0,7:00
19180,CO,1573,AUS,IAH,4,420,57,0,7:00
19181,CO,1724,OMA,IAH,4,420,145,0,7:00
19182,CO,448,EWR,SFO,4,420,396,1,7:00
19183,DL,1004,TUL,ATL,4,420,122,0,7:00
19184,DL,1012,IAH,ATL,4,420,130,0,7:00
19185,DL,1103,JFK,SLC,4,420,342,0,7:00
19186,DL,1108,MSP,CLT,4,420,156,0,7:00
19187,DL,1163,EWR,DTW,4,420,128,0,7:00
19188,DL,1235,EWR,SLC,4,420,327,0,7:00
19189,DL,1273,CMH,ATL,4,420,115,0,7:00
19190,DL,1402,TPA,MEM,4,420,122,0,7:00
19191,DL,1415,SAT,DTW,4,420,185,0,7:00
19192,DL,1477,ORD,ATL,4,420,125,0,7:00
19193,DL,1498,FLL,LGA,4,420,174,0,7:00
19194,DL,1547,LGA,ATL,4,420,164,1,7:00
19195,DL,1550,LAS,MSP,4,420,193,0,7:00
19196,DL,1653,MSP,SEA,4,420,225,0,7:00
19197,DL,1769,ATL,MCO,4,420,82,0,7:00
19198,DL,1821,MIA,JFK,4,420,176,1,7:00
19199,DL,1862,SLC,DTW,4,420,219,0,7:00
19200,DL,1996,MSP,LGA,4,420,175,0,7:00
19201,DL,2094,MLB,ATL,4,420,113,0,7:00
19202,DL,210,LAS,JFK,4,420,295,0,7:00
19203,DL,2120,ORD,DTW,4,420,90,1,7:00
19204,DL,2145,PVD,ATL,4,420,179,0,7:00
19205,DL,2147,MHT,ATL,4,420,184,0,7:00
19206,DL,2178,DTW,CLT,4,420,116,0,7:00
19207,DL,2236,DFW,MSP,4,420,142,0,7:00
19208,DL,2276,MCO,LGA,4,420,150,1,7:00
19209,DL,2298,SRQ,ATL,4,420,105,0,7:00
19210,DL,2452,MSY,LGA,4,420,175,0,7:00
19211,DL,2533,BOS,MCO,4,420,205,0,7:00
19212,DL,2599,MSP,PHX,4,420,212,1,7:00
19213,DL,2610,DFW,ATL,4,420,130,0,7:00
19214,DL,2630,MSP,BOS,4,420,166,1,7:00
19215,DL,2636,FSD,MSP,4,420,68,0,7:00
19216,DL,2646,PHX,ATL,4,420,208,0,7:00
19217,DL,2663,JFK,LAX,4,420,394,0,7:00
19218,DL,2787,FAR,MSP,4,420,81,0,7:00
19219,DL,2923,MSP,MCO,4,420,198,0,7:00
19220,DL,2927,MSP,MCI,4,420,95,0,7:00
19221,DL,2937,MSN,DTW,4,420,84,0,7:00
19222,DL,2944,DTW,EWR,4,420,107,1,7:00
19223,DL,2952,TPA,LGA,4,420,159,0,7:00
19224,DL,339,LIT,ATL,4,420,95,1,7:00
19225,DL,749,JAC,SLC,4,420,57,0,7:00
19226,EV,5136,FAY,ATL,4,420,97,0,7:00
19227,EV,5267,CAK,ATL,4,420,129,0,7:00
19228,EV,5484,ECP,ATL,4,420,80,0,7:00
19229,EV,5580,STL,DCA,4,420,123,0,7:00
19230,EV,7307,BOS,DTW,4,420,150,0,7:00
19231,F9,128,DEN,DFW,4,420,110,0,7:00
19232,F9,401,DEN,LAX,4,420,145,0,7:00
19233,F9,766,LAS,DEN,4,420,110,0,7:00
19234,FL,1150,IND,RSW,4,420,156,0,7:00
19235,FL,1218,MDW,SRQ,4,420,154,0,7:00
19236,FL,1601,DFW,MCO,4,420,149,0,7:00
19237,FL,363,LGA,ATL,4,420,153,0,7:00
19238,FL,481,BWI,MCO,4,420,140,0,7:00
19239,FL,60,LAX,ATL,4,420,250,0,7:00
19240,FL,754,HSV,BWI,4,420,110,0,7:00
19241,FL,868,MSP,ATL,4,420,156,0,7:00
19242,MQ,2710,XNA,DFW,4,420,75,0,7:00
19243,MQ,2818,MGM,DFW,4,420,125,0,7:00
19244,MQ,2903,VPS,DFW,4,420,140,0,7:00
19245,MQ,3049,SAN,LAX,4,420,50,0,7:00
19246,MQ,3244,DFW,BTR,4,420,80,0,7:00
19247,MQ,3616,IND,MIA,4,420,170,1,7:00
19248,MQ,3624,PNS,MIA,4,420,100,0,7:00
19249,MQ,3629,MIA,BNA,4,420,145,0,7:00
19250,MQ,3678,MIA,TLH,4,420,85,0,7:00
19251,MQ,4093,GRB,ORD,4,420,65,0,7:00
19252,MQ,4100,TYS,ORD,4,420,110,0,7:00
19253,MQ,4132,ORD,MCI,4,420,90,0,7:00
19254,MQ,4280,HSV,ORD,4,420,130,0,7:00
19255,MQ,4534,LGA,XNA,4,420,220,0,7:00
19256,OH,6315,RDU,MCO,4,420,120,0,7:00
19257,OH,6327,CLT,CVG,4,420,101,0,7:00
19258,OH,6382,AZO,DTW,4,420,60,0,7:00
19259,OH,6384,IAH,CVG,4,420,135,0,7:00
19260,OH,6396,STL,RDU,4,420,121,0,7:00
19261,OH,6578,CLE,DTW,4,420,59,0,7:00
19262,OH,6581,RDU,BOS,4,420,130,0,7:00
19263,OH,6628,DFW,CVG,4,420,131,0,7:00
19264,OH,6680,ATW,DTW,4,420,79,0,7:00
19265,OH,6718,MDT,CVG,4,420,105,0,7:00
19266,OO,4594,CID,MSP,4,420,63,1,7:00
19267,OO,4626,SFO,LAX,4,420,75,0,7:00
19268,OO,6329,SFO,ACV,4,420,86,1,7:00
19269,OO,6703,ATL,ORD,4,420,117,0,7:00
19270,OO,6851,ASE,DEN,4,420,55,0,7:00
19271,UA,144,SFO,DEN,4,420,165,0,7:00
19272,UA,373,LGA,ORD,4,420,157,0,7:00
19273,UA,415,MSY,DEN,4,420,186,0,7:00
19274,UA,440,SNA,DEN,4,420,155,0,7:00
19275,UA,536,ORD,LGA,4,420,132,0,7:00
19276,UA,603,DCA,ORD,4,420,127,0,7:00
19277,UA,819,EWR,ORD,4,420,162,0,7:00
19278,UA,934,HNL,LAX,4,420,343,0,7:00
19279,US,1059,SAT,CLT,4,420,160,0,7:00
19280,US,1274,MHT,PHL,4,420,93,0,7:00
19281,US,127,MKE,PHX,4,420,249,1,7:00
19282,US,1428,MCO,CLT,4,420,98,0,7:00
19283,US,1455,TPA,CLT,4,420,100,0,7:00
19284,US,1507,BWI,CLT,4,420,97,0,7:00
19285,US,1567,IAD,CLT,4,420,87,0,7:00
19286,US,1633,PHL,MCO,4,420,149,0,7:00
19287,US,1935,BUF,PHL,4,420,81,0,7:00
19288,US,2023,BOS,DCA,4,420,100,0,7:00
19289,US,2116,LGA,BOS,4,420,65,0,7:00
19290,US,2117,BOS,LGA,4,420,82,0,7:00
19291,US,2160,DCA,LGA,4,420,81,0,7:00
19292,US,2163,LGA,DCA,4,420,71,0,7:00
19293,US,231,BOI,PHX,4,420,126,1,7:00
19294,US,359,MSP,CLT,4,420,158,0,7:00
19295,US,433,LAS,PHL,4,420,280,0,7:00
19296,US,807,DCA,PHX,4,420,320,0,7:00
19297,US,943,ORF,CLT,4,420,85,0,7:00
19298,US,963,IND,CLT,4,420,102,0,7:00
19299,US,972,JAX,CLT,4,420,83,1,7:00
19300,US,986,FLL,DCA,4,420,145,0,7:00
19301,US,995,RIC,CLT,4,420,76,0,7:00
19302,WN,1006,BOI,DEN,4,420,110,0,7:00
19303,WN,1083,MDW,MSP,4,420,90,0,7:00
19304,WN,1231,ISP,TPA,4,420,185,0,7:00
19305,WN,1237,MDW,CLE,4,420,75,0,7:00
19306,WN,128,MDW,LAX,4,420,270,0,7:00
19307,WN,1414,HRL,SAT,4,420,55,1,7:00
19308,WN,1468,STL,BNA,4,420,65,0,7:00
19309,WN,1,DAL,HOU,4,420,60,0,7:00
19310,WN,2121,SMF,SEA,4,420,115,0,7:00
19311,WN,2297,TPA,BNA,4,420,115,1,7:00
19312,WN,2716,MDW,IAD,4,420,105,0,7:00
19313,WN,2725,PIT,TPA,4,420,155,0,7:00
19314,WN,2959,BDL,MCO,4,420,185,0,7:00
19315,WN,311,OKC,PHX,4,420,155,0,7:00
19316,WN,3338,SJC,SEA,4,420,130,1,7:00
19317,WN,3412,MDW,MCO,4,420,160,1,7:00
19318,WN,3496,LIT,PHX,4,420,195,0,7:00
19319,WN,441,SDF,PHX,4,420,255,1,7:00
19320,WN,458,OAK,ONT,4,420,70,0,7:00
19321,WN,465,SAN,MCI,4,420,190,0,7:00
19322,WN,474,AUS,BWI,4,420,180,0,7:00
19323,WN,4,HOU,DAL,4,420,60,0,7:00
19324,WN,500,OAK,SAN,4,420,85,0,7:00
19325,WN,542,MDW,PIT,4,420,80,1,7:00
19326,WN,598,MCI,DEN,4,420,120,0,7:00
19327,WN,605,DEN,SLC,4,420,95,0,7:00
19328,WN,794,TPA,BWI,4,420,130,0,7:00
19329,WN,825,BWI,MHT,4,420,75,0,7:00
19330,WN,827,MHT,PHL,4,420,95,0,7:00
19331,WN,845,PHL,MCO,4,420,165,0,7:00
19332,WN,892,BHM,BWI,4,420,110,0,7:00
19333,WN,894,DAL,MSY,4,420,80,0,7:00
19334,WN,917,LAX,RNO,4,420,80,0,7:00
19335,WN,979,MSY,HOU,4,420,75,0,7:00
19336,XE,2102,LCH,IAH,4,420,44,0,7:00
19337,XE,2137,LFT,IAH,4,420,64,0,7:00
19338,XE,2220,SHV,IAH,4,420,62,0,7:00
19339,XE,2360,EWR,DTW,4,420,119,0,7:00
19340,XE,2448,LIT,IAH,4,420,85,0,7:00
19341,XE,2526,EWR,GRR,4,420,134,1,7:00
19342,YV,2602,SAV,CLT,4,420,72,0,7:00
19343,YV,2978,SFO,LAS,4,420,85,0,7:00
19344,YV,7267,PWM,ORD,4,420,177,0,7:00
19345,FL,599,ROC,ATL,4,421,150,0,7:01
19346,OH,6373,JAN,DCA,4,421,134,0,7:01
19347,OO,6382,SFO,BOI,4,421,92,1,7:01
19348,UA,149,ORD,SFO,4,422,286,1,7:02
19349,DL,1429,JFK,LAS,4,423,357,0,7:03
19350,DL,2575,GSO,ATL,4,423,92,0,7:03
19351,HA,217,KOA,HNL,4,423,42,0,7:03
19352,UA,264,PHX,DEN,4,424,111,0,7:04
19353,UA,944,LAX,ORD,4,424,241,0,7:04
19354,9E,3854,MSP,CLE,4,425,115,0,7:05
19355,AA,1026,DFW,MCI,4,425,95,0,7:05
19356,AA,1041,BOS,ORD,4,425,190,0,7:05
19357,AA,1495,JAX,DFW,4,425,175,0,7:05
19358,AA,1912,PHX,DFW,4,425,140,0,7:05
19359,AA,1922,ABQ,DFW,4,425,105,0,7:05
19360,AA,24,SFO,JFK,4,425,325,1,7:05
19361,AA,518,MIA,JFK,4,425,165,0,7:05
19362,AA,621,MSP,DFW,4,425,165,0,7:05
19363,AA,728,LAS,DFW,4,425,160,0,7:05
19364,AA,879,TUL,DFW,4,425,70,0,7:05
19365,AA,941,LGA,MIA,4,425,195,0,7:05
19366,AS,36,SEA,MSP,4,425,199,0,7:05
19367,AS,582,PDX,SNA,4,425,144,1,7:05
19368,B6,1212,BUF,BOS,4,425,86,1,7:05
19369,B6,26,FLL,JFK,4,425,160,0,7:05
19370,DL,1124,LAX,SFO,4,425,82,0,7:05
19371,DL,1575,IND,ATL,4,425,115,0,7:05
19372,DL,1841,DTW,TPA,4,425,167,0,7:05
19373,DL,1851,MSP,LAS,4,425,213,0,7:05
19374,DL,2434,TPA,DCA,4,425,124,0,7:05
19375,DL,2665,DCA,MCO,4,425,151,1,7:05
19376,DL,2922,PHX,DTW,4,425,230,0,7:05
19377,EV,5302,SHV,ATL,4,425,113,0,7:05
19378,FL,1100,CMH,RSW,4,425,162,0,7:05
19379,FL,1411,CAK,RSW,4,425,174,1,7:05
19380,HA,332,HNL,ITO,4,425,50,0,7:05
19381,MQ,2980,CSG,DFW,4,425,150,0,7:05
19382,MQ,3638,MIA,CMH,4,425,160,0,7:05
19383,MQ,3640,CMH,MIA,4,425,170,0,7:05
19384,MQ,3893,ORD,PHL,4,425,120,1,7:05
19385,MQ,4042,SGF,ORD,4,425,105,0,7:05
19386,MQ,4066,ORD,DSM,4,425,80,1,7:05
19387,MQ,4186,LSE,ORD,4,425,70,0,7:05
19388,MQ,4312,FWA,ORD,4,425,60,0,7:05
19389,OH,6426,OMA,LGA,4,425,174,1,7:05
19390,OH,6516,MSP,JFK,4,425,165,0,7:05
19391,OO,4471,MSP,IAH,4,425,171,0,7:05
19392,OO,4888,MSP,STL,4,425,94,0,7:05
19393,OO,6504,ORD,SBN,4,425,41,1,7:05
19394,UA,101,ORD,LAX,4,425,276,0,7:05
19395,UA,48,CMH,ORD,4,425,84,0,7:05
19396,UA,6,SFO,JFK,4,425,335,0,7:05
19397,US,1157,DTW,PHL,4,425,99,0,7:05
19398,US,1807,PIT,PHL,4,425,81,0,7:05
19399,US,1831,DFW,CLT,4,425,147,1,7:05
19400,US,1942,ILM,CLT,4,425,64,0,7:05
19401,US,484,DEN,PHL,4,425,210,0,7:05
19402,WN,1076,HOU,LAX,4,425,225,0,7:05
19403,WN,1149,SMF,BUR,4,425,70,0,7:05
19404,WN,1286,MCI,LAS,4,425,195,0,7:05
19405,WN,1330,PDX,SMF,4,425,85,0,7:05
19406,WN,1424,SFO,SAN,4,425,85,0,7:05
19407,WN,1500,BOS,PHL,4,425,100,0,7:05
19408,WN,1812,MCI,MDW,4,425,90,1,7:05
19409,WN,1852,PHL,BOS,4,425,85,0,7:05
19410,WN,1992,DAL,SAT,4,425,65,1,7:05
19411,WN,2198,OKC,STL,4,425,80,0,7:05
19412,WN,2397,MCO,MDW,4,425,175,0,7:05
19413,WN,3309,BUR,SMF,4,425,75,0,7:05
19414,WN,3418,PHL,PIT,4,425,75,1,7:05
19415,WN,3504,PBI,TPA,4,425,50,0,7:05
19416,WN,388,ELP,PHX,4,425,80,1,7:05
19417,WN,417,BWI,STL,4,425,145,0,7:05
19418,WN,599,PHX,SMF,4,425,130,0,7:05
19419,WN,759,SJC,ONT,4,425,70,0,7:05
19420,WN,922,SMF,SNA,4,425,90,0,7:05
19421,WN,943,STL,MCI,4,425,70,0,7:05
19422,YV,2607,MDT,CLT,4,425,102,0,7:05
19423,YV,2944,AUS,CLT,4,425,157,0,7:05
19424,OO,6879,SFO,SBA,4,426,81,1,7:06
19425,XE,5906,ORD,ROA,4,426,95,0,7:06
19426,F9,472,MKE,RSW,4,427,181,0,7:07
19427,UA,386,SEA,DEN,4,427,168,0,7:07
19428,UA,527,ORD,BWI,4,427,113,0,7:07
19429,OO,6394,FCA,DEN,4,428,130,0,7:08
19430,OO,6656,JAC,DEN,4,429,87,0,7:09
19431,YV,7268,CHS,ORD,4,429,143,0,7:09
19432,9E,3936,GRB,DTW,4,430,80,0,7:10
19433,9E,4185,PIT,MEM,4,430,143,0,7:10
19434,AA,1061,JFK,MIA,4,430,208,0,7:10
19435,AA,1109,DFW,AUS,4,430,60,0,7:10
19436,AA,1599,DAY,DFW,4,430,175,0,7:10
19437,AA,1907,DCA,MIA,4,430,165,1,7:10
19438,AA,1985,PHL,SJU,4,430,230,1,7:10
19439,AA,202,LAX,MIA,4,430,285,0,7:10
19440,AA,2385,DFW,IAH,4,430,75,1,7:10
19441,AA,323,BNA,DFW,4,430,135,0,7:10
19442,AA,430,DFW,STL,4,430,90,0,7:10
19443,AA,581,DCA,STL,4,430,140,0,7:10
19444,AS,530,SEA,ONT,4,430,147,0,7:10
19445,B6,290,LGB,SEA,4,430,163,0,7:10
19446,B6,350,BUR,JFK,4,430,314,0,7:10
19447,CO,1014,DFW,IAH,4,430,66,1,7:10
19448,CO,239,MIA,EWR,4,430,170,0,7:10
19449,DL,1060,MCO,LAX,4,430,340,0,7:10
19450,DL,1134,MSP,GRR,4,430,85,0,7:10
