Delay,Flight,DayOfWeek,Time,Length,Airline_enc,AirportFrom_enc,AirportTo_enc
0,6417,3,621,50,12,151,258
0,6755,4,450,140,11,33,228
0,3255,3,1170,100,10,78,218
0,6276,3,430,80,12,42,248
0,2634,3,453,65,17,58,205
0,2973,3,1045,87,17,248,150
1,4227,3,675,80,10,82,204
0,5115,3,655,76,6,14,52
0,4662,3,360,101,12,2,256
0,4093,3,420,65,10,115,204
1,3913,3,965,115,0,152,174
0,1922,4,425,105,1,2,78
1,5397,3,1070,97,6,99,14
1,760,3,740,80,15,248,151
0,6698,3,732,93,11,204,193
1,1024,3,940,244,14,255,212
1,420,3,580,238,5,255,14
1,1411,3,1000,65,15,198,42
0,62,3,818,112,2,148,247
0,1999,3,870,70,15,144,102
0,3604,3,430,170,10,69,180
0,2237,3,1232,72,5,14,144
1,5312,3,535,61,6,14,279
0,4685,3,600,90,12,225,193
0,592,3,645,99,14,256,213
0,1349,3,1100,60,1,200,78
0,1316,4,410,65,15,126,194
1,4350,3,1245,50,10,204,19
1,1155,3,530,155,15,213,169
0,367,4,360,85,15,172,31
0,4714,3,385,73,12,65,256
1,6655,3,900,71,12,204,84
1,1831,3,425,145,14,78,58
0,3871,4,360,125,0,25,83
1,4817,3,526,189,12,256,204
1,1048,3,620,180,15,43,194
0,966,4,370,292,13,151,131
1,657,3,1075,75,15,210,231
0,3506,3,430,125,15,213,198
0,4234,3,530,79,0,172,83
0,522,4,390,345,14,94,213
1,117,3,495,75,15,274,238
1,335,3,1060,185,1,204,209
1,4130,3,1035,135,10,171,204
0,2459,4,390,100,15,200,77
1,870,3,575,55,15,73,16
0,6383,3,1176,80,12,241,248
1,1932,3,510,89,5,144,14
0,1425,4,365,75,1,263,204
0,1261,3,510,86,5,52,14
0,1420,4,330,102,14,212,58
0,740,4,363,237,3,220,145
0,7014,4,355,101,12,227,248
0,6622,3,1015,57,12,112,77
1,1663,3,1020,134,14,223,58
1,3767,3,955,200,10,256,204
1,474,3,770,125,15,205,31
0,2395,3,945,180,1,58,78
0,277,3,1190,155,14,213,132
0,59,3,420,405,1,145,248
1,1163,4,410,85,15,248,259
1,1125,3,570,168,14,58,132
1,1517,3,500,213,5,14,77
1,1943,3,1230,115,15,77,274
1,1159,3,1205,125,15,256,198
1,3508,3,965,115,15,248,213
0,363,3,485,225,4,213,56
0,3081,3,380,45,10,238,151
0,6,4,375,50,15,66,126
1,684,3,595,97,5,14,69
1,3074,3,1070,62,12,181,136
1,496,3,620,195,15,77,131
1,101,3,622,252,5,151,14
1,996,3,1005,60,15,126,128
0,732,4,370,242,13,247,204
1,388,3,530,70,15,213,238
0,1289,4,360,70,15,109,247
1,794,3,580,80,15,43,33
1,4322,3,1145,65,10,191,204
1,4517,3,599,101,12,256,213
1,1760,3,580,120,5,14,172
1,1292,3,885,75,1,78,194
1,6560,3,692,134,12,16,77
0,1435,3,640,90,14,76,58
0,1403,3,620,213,5,193,102
0,558,3,780,158,2,247,222
0,987,3,480,163,14,212,170
0,609,3,860,82,3,224,145
0,6548,3,885,108,11,145,216
1,539,3,1015,185,4,180,94
1,6447,3,1065,115,11,43,69
0,2112,3,745,149,16,263,94
1,360,3,565,280,4,94,239
0,506,3,810,183,3,102,94
1,114,3,690,158,5,193,14
0,965,3,450,210,15,77,170
1,1250,3,725,143,14,170,212
0,4985,3,829,100,6,14,159
0,2727,4,405,66,17,222,213
1,4215,3,930,105,10,31,204
0,2014,3,440,247,5,151,69
0,3875,3,360,115,0,119,83
1,868,3,1065,65,15,150,42
0,393,4,405,125,1,78,77
1,680,3,800,114,14,58,94
1,2731,3,1205,85,15,257,238
0,1433,3,375,152,14,33,58
0,4481,3,899,66,10,76,228
0,3916,3,1000,115,0,119,83
0,7116,4,360,81,6,145,131
1,1586,3,1130,135,4,132,170
1,1069,3,1110,93,5,228,14
0,511,3,1255,73,4,132,175
0,3654,4,445,160,10,229,180
1,7256,3,872,102,17,136,131
0,6461,3,1265,67,12,151,285
0,4632,3,669,91,12,256,192
0,2767,3,965,190,17,58,239
1,7254,3,680,145,17,240,204
1,117,3,415,204,3,145,194
1,967,3,360,135,8,6,14
1,2536,3,1045,190,1,180,33
1,858,3,938,107,7,213,77
1,2338,3,1290,79,16,94,229
1,756,3,820,65,15,213,150
0,2449,4,410,85,15,143,126
1,4982,3,724,134,6,116,14
1,3122,3,440,72,16,194,132
1,5123,3,714,76,6,186,14
0,959,3,1205,161,13,204,77
1,483,3,750,175,2,238,247
0,4747,3,877,69,12,151,150
1,2604,3,984,111,5,151,256
0,860,3,1055,70,15,213,259
0,6686,3,1285,94,12,77,27
0,1631,3,419,95,14,76,58
1,1199,3,375,85,15,200,126
1,755,3,860,105,15,263,73
0,2653,3,825,85,17,205,58
0,400,3,465,274,14,59,213
1,18,3,616,158,3,102,145
0,4098,4,420,135,0,228,145
1,948,3,1200,65,15,213,238
0,6440,3,1127,155,12,63,151
0,1580,3,1329,75,14,58,216
0,458,3,775,165,4,132,76
0,3939,4,360,105,10,31,204
1,149,3,315,166,14,247,213
0,255,3,933,116,8,14,104
1,319,4,375,130,7,76,181
1,1217,3,1100,130,15,271,43
0,7051,3,959,79,12,248,5
0,668,3,695,228,2,247,16
0,136,3,1410,290,13,151,131
1,406,4,360,140,15,247,150
1,509,3,904,134,8,181,156
0,691,3,1083,165,13,156,204
0,5414,3,415,93,6,76,33
0,609,4,385,80,15,2,213
1,1512,3,570,100,14,58,212
1,430,3,1030,70,15,25,194
0,3258,3,1060,125,10,218,78
0,1057,3,1075,109,14,58,209
1,761,3,920,100,8,170,129
1,536,3,1155,185,15,150,263
1,2725,3,715,64,16,78,132
0,7779,3,1170,75,12,250,256
1,1618,3,890,177,4,94,271
0,1046,3,600,200,15,253,16
1,354,3,845,125,15,77,16
0,2190,4,401,79,16,179,94
0,1441,3,545,105,15,198,210
0,6293,4,398,102,12,105,77
1,686,3,1135,195,1,78,94
0,3512,3,555,120,15,77,263
1,3076,3,1255,84,12,181,201
1,1414,4,420,55,15,128,239
0,6653,3,874,40,12,248,187
1,118,4,435,325,1,151,145
1,525,3,980,85,15,73,169
0,3961,3,660,80,10,69,204
0,2709,3,630,62,16,73,132
1,770,3,1075,115,15,257,247
1,917,3,1139,124,8,43,181
1,1192,3,815,160,1,78,205
1,4535,3,475,105,10,59,156
0,6647,3,345,107,12,44,77
0,335,3,470,88,14,151,213
0,1699,3,690,175,1,170,204
0,1409,3,1145,70,15,257,42
0,2648,4,450,67,17,150,151
0,3044,3,725,140,10,151,77
0,1792,3,1365,236,5,238,14
0,209,3,890,351,13,131,151
1,4380,3,983,135,0,224,83
0,3736,4,360,120,10,204,94
0,164,3,1260,152,3,271,145
1,4841,3,1190,102,12,256,2
0,326,3,770,167,4,132,43
1,5292,3,953,80,6,76,20
0,375,3,1320,100,1,78,89
0,4389,3,840,75,10,33,145
0,1219,3,670,90,15,256,2
0,96,3,577,117,13,210,248
1,5,3,1105,71,4,132,194
0,506,3,360,120,13,248,213
1,739,3,855,175,15,41,271
1,1693,3,815,259,5,259,14
1,500,3,530,180,15,238,126
0,501,4,415,130,1,25,78
0,2755,3,670,123,5,69,271
0,1815,4,370,129,5,156,69
1,1285,3,435,250,15,248,172
1,2387,3,350,129,5,181,14
0,68,3,892,122,5,180,14
0,1260,4,384,110,5,109,256
0,2766,3,575,50,10,1,78
0,1744,3,390,97,14,58,212
0,6830,3,1005,117,12,151,32
0,435,3,820,193,3,33,170
1,2265,3,755,88,5,14,174
0,4104,3,925,100,10,204,105
0,1999,4,375,88,5,169,174
1,908,3,675,125,3,204,145
1,816,3,1190,87,14,58,171
1,680,3,815,105,15,253,210
0,188,3,945,63,2,96,12
0,4361,3,710,135,0,216,174
1,680,3,390,225,14,213,58
1,6490,3,620,123,11,156,228
0,5601,3,1040,74,6,79,14
1,4515,3,675,189,12,256,204
1,1047,3,990,135,15,205,172
1,5061,3,907,109,6,249,14
0,3368,3,510,80,10,159,78
1,4847,3,545,91,12,193,188
1,915,3,821,159,3,145,204
1,3893,4,425,120,10,204,212
0,6558,3,365,129,12,231,77
0,688,3,830,83,13,82,204
1,2537,3,1040,245,15,248,172
1,1286,3,1053,65,5,14,240
1,4272,4,360,90,0,85,174
1,7259,3,917,88,17,204,169
1,5121,3,1060,168,6,10,14
1,1836,3,1205,95,15,31,205
1,653,3,370,201,7,14,77
1,6274,3,961,125,12,204,127
1,1464,3,841,163,8,170,172
1,4283,3,1240,45,0,69,107
1,2391,3,960,119,16,94,74
1,373,3,1139,153,7,181,77
1,2203,3,360,190,1,156,180
1,1748,3,535,119,5,83,156
1,1607,3,900,155,1,78,213
0,4591,4,390,96,12,219,256
0,2449,4,450,240,5,31,256
0,1257,3,1200,165,1,76,180
0,1039,3,785,105,1,14,180
1,41,3,420,77,2,12,21
1,1320,4,363,77,3,43,33
1,790,3,385,144,7,210,77
0,3014,4,350,65,10,98,151
0,2493,3,1285,96,16,132,133
0,4209,3,875,79,0,174,114
1,4999,3,715,93,6,76,33
1,1825,3,985,280,1,204,248
0,265,4,405,145,7,259,77
0,365,3,470,85,13,83,204
1,5946,3,645,72,16,204,246
1,732,3,930,98,14,170,58
0,3052,3,710,62,16,66,132
0,5293,3,455,80,6,34,14
0,510,3,1290,163,3,102,94
0,626,3,1086,129,13,204,212
0,2696,3,365,54,16,74,56
1,312,3,930,146,3,102,131
1,2126,3,685,115,5,102,14
1,8,3,550,313,2,247,94
1,3894,3,435,125,0,273,193
0,4129,3,1075,65,10,60,204
0,1949,3,360,87,5,228,14
1,1617,3,360,118,4,169,132
0,151,3,925,70,15,238,213
0,7354,4,430,114,6,8,14
1,1156,3,595,235,15,259,172
1,5942,3,1119,97,16,46,204
1,1525,3,950,125,15,198,247
0,6268,3,702,138,12,274,248
0,993,3,1130,134,8,181,33
0,6671,3,1051,59,12,53,248
0,2390,3,610,100,5,193,136
0,4039,3,455,85,0,119,14
1,643,3,762,153,13,94,204
0,890,3,690,95,1,78,263
0,728,4,425,160,1,150,78
1,1104,3,890,140,1,263,156
0,109,3,360,180,15,194,77
1,1033,3,1215,127,14,58,180
0,1912,3,675,145,1,78,170
0,971,3,465,70,15,203,253
1,938,3,695,111,14,58,156
0,49,3,625,115,15,248,213
1,497,3,1050,122,14,94,58
0,520,4,360,84,13,193,204
0,6615,3,824,112,12,120,77
1,485,3,878,142,8,43,170
1,1548,3,1055,118,5,83,156
1,4337,3,1205,95,10,31,204
0,1400,4,375,145,15,77,172
1,6260,3,715,51,12,204,260
0,1809,3,695,127,5,193,77
0,2023,4,420,100,14,33,76
1,1628,3,375,60,15,73,126
0,5982,3,1134,91,16,246,204
0,672,3,920,180,1,264,180
0,551,3,680,130,1,129,78
1,1034,3,640,120,1,77,78
1,1022,3,1035,115,15,77,150
0,4557,3,826,64,12,256,112
0,2883,3,830,122,16,33,56
0,1724,4,420,145,4,201,132
0,622,3,882,86,13,193,204
0,4709,3,600,72,12,151,248
1,4288,3,910,81,0,193,161
0,4716,4,410,110,12,157,256
0,1429,3,423,357,5,145,150
0,1724,3,1275,71,14,76,223
0,4489,3,1190,65,10,156,33
0,3634,3,580,135,10,58,180
0,2036,3,790,110,1,63,78
1,7251,3,527,127,17,204,223
0,6970,3,1022,43,12,257,248
1,456,3,1015,135,1,78,271
1,5378,3,941,101,6,14,8
0,6698,3,335,74,12,176,210
1,4567,3,500,155,10,156,31
0,1649,3,1045,144,14,76,271
1,1964,3,1095,49,17,125,140
1,2421,3,1035,243,5,193,151
1,1748,3,1145,144,4,132,102
1,421,3,525,60,1,78,16
1,225,3,910,80,15,169,181
0,1437,4,385,142,4,271,132
0,6315,3,420,120,11,228,170
1,3761,3,1000,94,0,139,83
0,6355,3,966,44,12,151,241
0,2246,4,445,118,16,132,14
0,2171,3,660,76,14,156,76
1,181,3,730,70,15,150,259
0,2940,3,365,108,5,198,256
1,3586,3,860,80,15,223,43
0,835,4,415,173,13,33,204
1,1461,3,365,120,15,77,150
0,7242,3,1150,130,17,58,204
1,2471,3,720,169,16,209,132
0,1456,3,668,97,5,262,14
1,3928,4,430,145,10,268,204
1,330,3,1215,149,3,170,20
0,2231,4,360,77,16,143,132
0,2434,3,425,124,5,271,76
0,6463,3,620,160,11,33,69
1,641,3,1035,90,15,216,212
0,3985,4,360,100,0,82,174
0,1015,4,430,190,15,239,43
1,1048,3,970,185,15,239,238
0,4714,4,385,73,12,65,256
0,264,3,820,125,8,76,181
0,2091,4,395,164,16,69,132
0,2940,3,395,50,10,1,78
0,1492,3,1165,153,4,132,59
0,7093,3,754,80,6,131,59
0,1006,4,420,110,15,32,77
0,1979,4,405,69,5,25,14
0,1123,4,435,133,14,169,58
1,6918,4,360,82,12,61,204
0,6297,3,1107,139,11,136,156
0,678,3,1182,176,8,170,181
0,1402,4,420,122,5,271,174
0,3967,3,1310,95,0,145,10
0,2360,4,420,119,16,94,83
1,2232,3,475,94,5,204,193
0,6588,3,615,116,11,83,45
1,1587,3,815,55,1,78,16
1,3575,3,1270,55,15,150,203
0,1056,3,360,70,1,273,78
1,1589,3,750,175,15,43,169
0,848,3,860,100,1,2,78
0,6469,3,440,67,11,129,14
1,1711,3,1311,152,5,14,78
1,164,3,1280,60,15,150,213
1,3213,3,785,80,10,159,78
0,2240,3,435,148,16,132,228
0,3014,3,350,65,10,98,151
0,1002,3,600,95,1,78,263
0,3391,4,365,60,10,277,78
1,1633,3,840,125,15,172,223
0,2167,3,583,158,16,132,274
1,4836,3,815,102,12,174,78
1,2309,3,410,129,16,14,132
1,7273,3,1146,119,17,233,204
1,2117,3,1020,101,5,59,14
1,2194,3,1075,179,16,118,132
1,665,4,420,267,2,78,247
0,1662,3,740,85,15,246,43
1,734,3,742,72,8,193,181
0,581,3,560,255,1,263,151
1,824,3,730,75,15,212,216
1,3061,3,1083,72,12,263,181
0,127,3,1290,225,2,247,96
0,1235,3,1050,75,15,151,198
1,1022,3,870,255,15,43,77
1,2549,3,910,135,15,151,77
0,160,3,510,280,15,102,77
0,140,3,482,148,3,209,145
0,893,4,370,410,13,33,248
0,2747,3,1140,174,5,156,14
0,6409,3,1185,54,12,151,243
0,2428,3,900,60,1,78,16
1,578,3,1155,75,15,151,274
1,3654,3,445,160,10,229,180
1,4136,3,880,83,0,83,139
0,3994,3,757,55,0,163,193
0,5078,4,390,76,6,39,174
0,1421,3,600,168,5,83,271
1,782,3,480,81,8,156,211
0,7027,3,672,40,12,63,77
0,293,3,871,149,3,247,157
1,430,3,1075,125,8,14,181
1,2182,3,1080,84,14,76,156
1,4651,3,445,74,12,193,201
0,2350,3,780,140,1,78,204
0,4003,3,815,101,0,174,200
0,3984,3,515,70,10,204,74
1,174,3,1020,230,15,77,102
0,466,3,1105,70,1,239,78
0,591,3,1200,90,15,150,198
0,1026,3,425,95,1,78,169
1,1663,4,450,299,5,131,256
1,5975,3,402,72,16,204,82
0,221,3,1000,124,8,181,14
1,342,3,996,224,13,77,33
0,7313,3,870,78,6,174,251
0,1418,3,390,94,5,170,14
1,3361,3,1200,110,10,78,82
0,3302,4,380,140,10,184,78
1,5128,3,840,59,6,14,177
0,1470,3,1365,65,5,14,58
0,415,3,420,186,13,194,77
0,496,3,380,99,1,204,76
0,848,3,395,96,8,170,14
0,1774,3,905,135,4,14,132
1,4342,3,665,135,10,229,204
1,918,3,620,145,15,170,212
1,1776,3,1192,123,14,58,33
0,2549,3,880,159,16,69,132
1,1243,3,1195,111,5,83,263
1,1129,3,1307,98,5,14,205
0,23,3,930,275,2,204,247
0,1962,4,430,110,5,83,212
1,2536,3,600,142,16,14,94
0,2783,3,363,142,16,279,132
1,615,3,830,160,3,145,144
1,3673,3,1285,75,15,253,150
1,7066,3,1012,128,6,45,204
0,1851,4,425,213,5,193,150
1,28,3,510,145,15,43,85
0,5229,3,980,99,6,132,174
0,3895,3,930,63,0,242,83
1,657,3,1090,170,2,213,210
1,1479,3,1275,59,4,132,239
1,50,3,1190,65,15,73,152
0,2099,4,455,142,5,14,169
0,2972,3,905,92,17,150,248
0,3732,3,920,95,10,193,204
1,1965,3,540,112,5,174,271
1,7788,3,685,78,12,256,266
1,1174,3,1195,75,15,43,56
1,3075,3,1195,62,12,181,136
0,1002,3,520,60,15,16,128
0,6369,4,360,40,12,55,151
1,1077,3,470,230,1,78,248
0,5576,3,910,70,6,119,14
1,2630,4,420,166,5,193,33
1,5494,3,600,112,6,184,14
0,837,3,390,241,13,78,248
1,1099,3,645,200,15,198,169
0,6432,3,1108,107,12,174,204
1,457,3,440,294,14,216,213
0,6618,3,1034,61,12,243,248
0,6764,4,408,97,12,161,77
1,2157,3,750,154,16,94,144
0,535,4,390,155,15,138,172
1,6409,3,1235,71,11,69,117
0,1162,3,390,90,5,31,14
1,1133,3,1130,90,5,14,69
1,5064,3,825,109,6,14,56
1,4604,3,610,107,12,253,256
1,3764,3,845,104,0,83,267
0,183,3,450,380,5,145,247
1,2569,3,1290,88,5,14,170
0,6539,3,1361,121,12,248,109
1,4750,3,980,104,12,203,256
0,895,3,604,137,8,156,136
0,1149,3,425,70,15,257,42
1,5265,4,360,115,6,268,83
1,670,3,1155,266,4,132,248
0,6702,3,735,94,11,136,174
1,6537,3,1075,51,12,204,182
1,1538,3,1335,120,14,58,33
0,2485,4,360,201,16,205,132
0,184,4,455,101,8,14,76
1,3601,3,890,290,15,271,213
1,2679,3,1132,123,5,131,14
0,2460,3,605,120,5,180,14
1,670,3,450,309,3,151,145
0,645,3,938,320,13,255,204
1,1739,3,1080,115,5,76,14
1,529,3,1110,215,4,77,94
1,6279,3,675,99,11,69,212
1,5042,3,540,140,6,174,212
0,524,3,410,85,15,73,169
0,5399,3,498,136,6,14,82
0,1521,3,465,225,14,58,77
0,620,3,961,111,13,204,76
1,1695,3,870,114,14,58,236
0,647,4,360,105,15,213,77
0,865,3,655,65,1,16,78
1,7812,3,1259,70,12,230,108
1,2355,3,1265,150,1,204,78
0,518,3,525,90,15,257,259
0,561,3,790,137,7,77,238
1,4343,4,405,85,10,204,83
0,593,3,840,75,1,263,204
1,3621,3,665,135,10,180,205
1,4099,3,650,125,0,14,273
1,218,3,1215,165,15,150,247
0,292,3,808,315,13,248,170
1,2766,3,795,127,17,213,239
0,4389,3,410,60,0,80,193
0,6373,3,421,134,11,143,76
0,6607,3,529,169,12,174,77
0,1824,3,895,107,5,14,43
1,1140,4,410,145,15,271,126
0,755,3,545,132,13,170,131
1,1715,3,968,136,5,16,14
0,6621,4,379,86,11,154,83
1,2461,3,1000,135,15,16,271
0,649,3,1030,98,13,204,201
0,1976,3,1199,155,5,170,156
1,2097,3,905,139,16,132,63
0,6473,3,865,65,12,137,151
1,167,3,1110,286,5,145,77
1,346,3,1284,88,13,204,216
0,2012,4,445,127,5,14,204
0,4724,3,1089,111,12,157,256
0,1402,3,1190,140,1,78,58
1,1441,3,715,240,1,78,248
0,5419,4,360,150,6,200,83
1,5086,3,930,55,6,14,25
1,2385,4,430,75,1,78,132
1,568,3,590,90,15,213,151
0,290,3,905,115,7,77,263
0,6933,4,388,49,12,204,149
1,2837,3,1189,103,16,169,56
1,1231,3,990,150,1,212,204
0,1105,3,370,215,15,150,172
0,494,3,945,100,1,2,78
0,1433,4,380,205,1,20,180
0,4808,3,1094,71,12,151,248
1,4690,3,463,107,12,151,256
1,39,3,990,233,4,94,132
1,1629,3,970,366,5,145,150
0,3507,3,710,80,15,151,274
1,318,3,1215,186,4,94,271
0,5195,3,650,86,6,14,164
1,3836,3,575,120,10,204,212
0,544,3,987,103,13,150,248
1,1848,3,1030,90,15,169,31
0,869,3,1265,157,8,14,193
1,847,4,405,169,7,136,77
1,4062,3,540,105,10,283,204
0,1668,3,1115,65,15,151,253
0,2748,3,667,105,17,213,243
0,4086,3,865,110,0,193,133
0,1400,3,375,145,15,77,172
0,4752,3,1296,108,12,256,91
0,3071,3,650,60,15,42,150
0,5189,3,450,77,6,279,14
0,644,3,1080,71,14,213,203
0,824,4,450,55,15,170,102
0,1649,4,375,164,4,102,132
1,753,3,860,245,1,156,78
0,5959,3,703,102,16,279,204
0,622,3,965,70,14,213,150
0,4310,3,460,90,0,174,14
1,132,4,55,215,2,12,210
1,3137,3,945,80,15,257,150
0,3736,3,680,75,0,64,174
1,938,3,1040,80,15,151,257
0,661,4,420,178,3,268,170
1,672,3,1105,60,1,180,170
1,405,3,620,272,13,156,77
1,1296,3,905,205,15,213,172
1,6569,3,677,68,12,84,204
1,4592,3,810,165,10,193,156
1,1076,3,625,205,4,94,236
1,2964,3,615,115,5,83,58
0,1262,4,360,169,14,180,212
1,5136,3,572,78,6,14,281
1,4084,3,860,110,10,204,97
1,3414,3,1165,70,15,259,213
0,1095,3,1250,220,4,132,151
1,1578,3,875,99,14,58,212
0,6493,3,980,65,12,210,160
1,1639,3,1230,230,1,145,255
1,4070,3,935,95,10,204,41
0,3315,4,400,80,10,78,143
0,4269,3,745,75,10,204,59
0,4943,3,515,76,6,14,269
0,590,3,595,160,14,213,169
1,1110,3,825,103,5,83,228
0,407,4,405,65,1,204,263
1,3222,3,1130,70,15,246,263
0,1991,3,710,210,1,76,78
1,3657,3,763,154,0,268,14
1,1466,3,1220,50,15,271,209
0,4236,4,455,120,10,174,204
0,3683,4,370,90,0,245,83
1,4302,3,830,127,0,83,52
1,49,3,660,71,14,213,150
0,6738,3,524,96,12,77,169
0,192,3,1270,73,14,213,238
0,1615,3,665,90,15,248,150
1,6285,3,360,155,12,176,77
0,7217,3,503,86,17,131,74
0,98,3,59,213,3,77,145
0,6493,4,435,125,11,118,83
1,1241,4,383,63,5,119,14
1,1834,3,725,369,4,94,247
0,634,3,365,125,13,204,94
0,3830,3,585,126,0,14,233
0,2226,3,640,110,16,89,132
0,4741,3,905,59,12,134,256
0,6975,3,587,111,12,204,97
1,5278,3,900,64,6,25,14
0,762,3,587,110,7,150,77
0,6661,3,932,36,12,248,187
1,7395,3,795,116,6,212,69
0,3332,3,350,70,10,152,78
0,6674,3,370,134,12,98,77
1,5549,3,1095,72,6,17,14
1,349,4,450,321,4,248,94
0,7282,3,1194,77,17,268,131
1,1773,3,1125,250,15,263,151
1,267,3,625,155,15,213,201
0,5455,3,756,94,6,246,14
1,1047,3,915,172,4,204,132
1,4,3,745,335,1,151,145
0,3355,3,590,85,10,78,162
0,1576,3,680,106,14,58,94
0,4149,3,570,95,10,204,279
0,944,3,525,144,14,132,58
1,6919,3,910,90,12,80,204
0,3627,3,660,110,10,180,218
1,1052,3,865,85,15,253,150
1,620,3,420,199,3,126,145
0,125,3,1125,240,13,131,77
0,6463,3,375,95,12,257,151
1,4266,3,635,87,0,193,117
0,272,3,850,70,15,238,274
1,2634,4,453,65,17,58,205
0,521,3,570,55,15,16,73
0,4041,3,995,55,10,30,204
1,3238,4,415,85,15,56,172
1,6399,4,360,88,12,204,169
1,1718,3,510,130,1,204,33
0,5206,3,811,58,6,50,14
0,4474,3,410,82,12,188,193
0,374,3,410,205,1,274,204
0,1715,3,885,154,14,76,102
0,6396,3,420,121,11,263,228
0,2185,3,1080,78,14,156,76
0,6567,3,802,58,11,56,83
1,4461,3,674,106,12,259,256
1,683,3,815,95,14,256,213
1,42,3,1380,423,13,125,77
1,1296,3,620,210,15,126,238
0,79,3,985,187,5,145,170
1,128,3,600,80,15,151,248
1,1522,3,1055,65,5,117,83
1,1185,3,1290,135,5,256,247
0,1468,3,535,85,1,78,174
0,1663,3,677,114,5,256,238
1,367,3,875,118,14,213,257
1,705,3,1069,275,14,58,213
1,486,3,713,194,13,16,131
0,1056,4,375,235,15,263,150
1,7331,3,684,91,6,118,14
0,6251,3,606,129,12,77,191
1,1923,3,990,95,15,2,256
1,1992,4,425,65,15,73,239
1,2260,3,465,129,5,180,14
0,4991,3,380,81,6,196,14
0,589,3,800,210,1,229,78
0,4575,3,970,115,10,58,156
0,193,3,968,125,8,76,14
0,4674,3,995,108,12,42,256
1,6871,3,755,102,12,77,188
1,696,3,720,290,15,151,43
0,2946,3,1070,51,17,274,213
0,5431,4,410,137,6,191,14
0,410,4,365,70,15,59,172
0,2944,3,710,72,17,58,205
1,3832,3,490,70,15,43,20
0,2341,3,1175,71,5,193,201
0,2236,3,1160,130,1,213,78
1,6840,3,639,80,12,241,248
1,276,3,1340,280,1,151,180
1,1117,3,465,95,15,273,126
0,1492,3,927,132,8,170,59
0,708,4,456,108,8,74,14
0,852,3,1119,98,8,170,14
1,173,3,783,38,9,125,158
1,4148,3,595,95,10,201,204
0,669,3,645,120,15,198,247
1,3425,3,775,95,15,256,213
0,3073,4,385,90,15,223,43
0,655,3,630,75,15,150,274
0,2817,3,1195,64,17,151,150
1,5948,3,645,72,16,204,56
0,4075,3,725,42,0,83,104
1,1754,3,690,260,5,151,14
0,807,4,420,320,14,76,213
0,2659,3,1010,180,16,56,78
0,2884,3,775,75,10,283,78
1,4197,3,740,95,10,31,204
1,4037,3,780,75,0,20,145
0,1474,4,455,215,5,170,193
0,257,3,990,360,1,145,150
1,976,3,944,201,13,77,131
0,1962,3,430,110,5,83,212
1,1099,3,990,55,15,169,263
0,1235,3,365,125,3,33,228
0,2642,3,545,81,16,132,200
0,6756,3,620,147,11,228,263
1,1102,3,569,150,4,94,204
0,2806,3,886,194,16,94,169
1,1602,4,360,100,1,89,78
1,237,3,565,80,15,231,256
0,5073,4,435,91,6,154,14
0,1267,4,360,57,14,156,212
1,263,3,865,350,1,131,151
0,1184,4,410,200,1,213,204
1,6390,3,1140,126,11,69,94
1,326,3,480,210,15,150,31
0,2467,3,1245,130,15,213,248
1,309,3,640,230,1,204,213
1,216,3,1200,214,4,94,194
1,4994,3,851,142,6,14,127
1,1945,3,903,99,5,76,83
0,527,4,427,113,13,204,43
0,7077,3,1334,59,6,131,118
0,1928,3,595,100,1,151,248
1,6832,4,380,88,12,241,248
0,6843,3,346,32,12,84,70
1,6847,3,1240,80,12,241,248
1,16,3,790,325,9,125,238
1,3709,3,1160,94,0,131,83
0,3946,3,570,86,0,174,218
1,3150,3,725,157,16,209,56
0,454,3,360,150,2,247,151
1,4139,3,1185,78,0,193,115
0,7049,4,438,58,12,210,206
0,1741,3,905,143,14,76,271
1,1566,3,710,55,15,16,73
1,2798,3,875,149,5,14,224
1,2038,3,1060,220,15,43,126
1,6405,3,498,77,11,14,52
0,1453,3,370,184,5,156,193
0,865,3,475,171,13,33,204
0,6701,4,380,128,12,97,77
1,107,4,375,125,15,172,212
0,5474,3,895,84,6,14,92
1,662,3,1180,155,1,78,83
0,2620,3,870,105,15,210,253
1,1561,3,1125,285,1,204,248
0,2300,3,980,154,5,14,33
0,605,4,380,80,4,200,132
1,3509,3,1080,210,15,77,212
1,4497,3,850,169,12,16,256
1,3072,3,610,63,12,136,181
0,1428,3,790,250,1,255,145
0,612,3,725,111,13,204,76
1,934,3,990,85,15,257,259
0,3890,4,390,112,0,80,83
1,3405,3,755,80,15,231,150
0,766,4,420,110,7,150,77
0,1495,3,425,175,1,144,78
0,5222,3,1105,111,6,46,14
1,706,3,555,65,15,43,228
0,3842,4,365,70,15,150,213
0,2081,3,465,180,1,170,78
1,1062,3,905,130,15,271,246
1,2790,4,455,80,15,126,273
0,652,3,525,81,14,213,259
0,2423,3,690,190,1,209,204
0,3669,3,1290,165,10,180,216
0,450,4,440,179,3,102,33
1,6853,3,607,68,12,70,204
0,1800,4,390,112,14,209,58
0,180,3,1220,91,13,259,248
1,51,3,1088,87,2,96,37
1,4295,3,750,110,0,145,164
0,355,3,1010,195,1,78,203
1,323,3,1080,130,7,76,181
0,1054,3,1030,158,5,193,14
1,883,4,440,180,15,138,209
1,1585,3,690,154,14,212,170
0,6490,3,909,86,12,231,151
0,971,3,390,55,15,150,203
0,532,4,50,145,1,150,78
1,2026,4,445,121,16,132,263
1,698,3,950,70,15,253,151
